nome_job,data_dia,data_hora,mes
ZMM_CORRIGE_NOTAS_FOPAG,2025-05-05,13:30:01,Maio
ZMM_CORRIGE_NOTAS_FOPAG,2025-05-05,14:00:04,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-05,09:30:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-05,10:40:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-05,13:27:33,Maio
ZMMR_GERA_TABELA_COM_SKBR,2025-05-05,03:00:08,Maio
ZMMR_LISTA_DOC_PRORROGADOS_DDE,2025-05-05,08:00:03,Maio
ZMMR_NOTAS_XML,2025-05-05,04:20:23,Maio
ZSD_DEVOLUCAO_CAP,2025-05-05,05:17:04,Maio
ZSD_ENVIA_EMAIL_CDA_D1,2025-05-05,01:00:07,Maio
ZSD_INTERF_DEV_CAP,2025-05-05,20:30:00,Maio
EXT655144617301106052025075,2025-05-06,07:07:13,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-06,01:45:34,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-06,11:36:34,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-06,14:43:34,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-06,15:01:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-06,15:03:35,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-06,21:55:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-06,23:32:33,Maio
ZMMR_NOTAS_XML,2025-05-06,04:20:01,Maio
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-05-06,16:00:00,Maio
ZSDI_CARGA_FIDELIZE_FINAL2,2025-05-06,00:45:02,Maio
ZSDI_CONFERENCIA_WMS,2025-05-06,16:00:01,Maio
EXT655144617301107052025076,2025-05-07,07:07:12,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-07,11:40:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-07,11:43:33,Maio
ZMMI_ATUALIZA_CONVERT_EAN,2025-05-07,15:00:03,Maio
ZMMR_NOTAS_XML,2025-05-07,04:20:00,Maio
ZRIOLOG_TRANSFER_AUT_RJ_LC02,2025-05-07,09:00:01,Maio
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-05-07,16:00:00,Maio
ZSD_INTERF_DEV_CAP,2025-05-07,15:30:00,Maio
EXT655144617301108052025077,2025-05-08,07:07:06,Maio
ME_FORNECEDORES,2025-05-08,18:00:00,Maio
ME_FORNECEDORES,2025-05-08,19:00:00,Maio
ME_FORNECEDORES,2025-05-08,20:00:02,Maio
ME_FORNECEDORES,2025-05-08,21:00:00,Maio
ME_FORNECEDORES,2025-05-08,22:00:02,Maio
ME_FORNECEDORES,2025-05-08,23:00:00,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-08,00:41:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-08,01:29:37,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-08,09:04:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-08,09:16:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-08,14:58:33,Maio
ZMMI_ATUALIZA_CONVERT_EAN,2025-05-08,16:00:03,Maio
ZMMR_NOTAS_XML,2025-05-08,04:20:03,Maio
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-05-08,16:00:02,Maio
ZSD_INTERF_DEV_CAP,2025-05-08,14:30:00,Maio
ZSD_INTERF_DEV_CAP,2025-05-08,14:50:02,Maio
ZSD_INTERF_DEV_CAP,2025-05-08,21:10:00,Maio
ME_FORNECEDORES,2025-05-09,00:00:10,Maio
ME_FORNECEDORES,2025-05-09,01:00:02,Maio
ME_FORNECEDORES,2025-05-09,02:00:03,Maio
ME_FORNECEDORES,2025-05-09,03:00:00,Maio
ME_FORNECEDORES,2025-05-09,04:00:02,Maio
ME_FORNECEDORES,2025-05-09,05:00:03,Maio
ME_FORNECEDORES,2025-05-09,06:00:01,Maio
ME_FORNECEDORES,2025-05-09,07:00:05,Maio
ME_FORNECEDORES,2025-05-09,08:00:01,Maio
ME_FORNECEDORES,2025-05-09,09:00:01,Maio
ME_FORNECEDORES,2025-05-09,10:00:01,Maio
ME_FORNECEDORES,2025-05-09,11:00:00,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-09,04:42:35,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-09,04:52:34,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-09,09:36:35,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-09,22:19:33,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-09,23:00:34,Maio
ZMMR_NOTAS_XML,2025-05-09,04:20:12,Maio
ZRIOLOG_TRANSFER_AUT_RJ_LC02,2025-05-09,09:00:00,Maio
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-05-09,16:00:00,Maio
ZDWBIDIST_CONSOLIDA_DFATPROF,2025-05-10,06:00:07,Maio
ZMM_SUPPLY_NEOGRID_DFU_ANTERIOR,2025-05-10,20:00:15,Maio
ZMMR_NOTAS_XML,2025-05-10,04:20:25,Maio
ZNDD_IMPORTA_NFE_CLOUD_VAREJO,2025-05-10,21:45:12,Maio
ZRIOLOG_TRANSFER_AUT_RJ_LC02,2025-05-10,09:00:08,Maio
ZSD_CANCELA_PEDIDOS_SD,2025-05-10,21:59:59,Maio
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-05-10,16:00:01,Maio
AQICGRUPO_FI====ZFI_CART_CIELO,2025-05-11,15:33:27,Maio
F110-20250518-IMP07,2025-05-11,14:59:03,Maio
F110-20250518-IMPR7,2025-05-11,14:59:02,Maio
F110-20250518-IMPT7,2025-05-11,14:59:02,Maio
FIN_CONTAS_RS,2025-05-11,15:01:25,Maio
JOB_GETTCODES_BKPF,2025-05-11,14:59:03,Maio
ME_MIGO_MIRO,2025-05-11,21:16:21,Maio
ME_MIGO_MIRO,2025-05-11,21:21:00,Maio
MSAF_DOCUMENTO_2500_SAF012,2025-05-11,14:59:01,Maio
MSAF_DOCUMENTO_2500_SAF026,2025-05-11,14:59:02,Maio
MSAF_DOCUMENTO_2500_SAF060,2025-05-11,14:59:02,Maio
MSAF_DOCUMENTO_2500_SAF119,2025-05-11,14:59:03,Maio
MSAF_DOCUMENTO_FISCAL_SAF026,2025-05-11,03:41:54,Maio
MSAF_DOCUMENTO_FISCAL_SAF026_RJ,2025-05-11,14:59:03,Maio
MSAF_DOCUMENTO_FISCAL_SAF026_SP,2025-05-11,14:59:03,Maio
MSAF_DOCUMENTO_FISCAL_SAF053,2025-05-11,14:59:03,Maio
MSAF_DOCUMENTO_FISCAL_SAF064,2025-05-11,14:59:03,Maio
PFCG_TIME_DEPENDENCY,2025-05-11,14:59:07,Maio
RFITEMAR,2025-05-11,14:59:07,Maio
RPA DEVOLUCAO,2025-05-11,15:32:09,Maio
RPA_BI_ANALISE_QTD,2025-05-11,14:59:06,Maio
RPA_BI_ANALISE_QTD,2025-05-11,15:56:47,Maio
RPA_BI_ANALISE_RESSARCIMENTO,2025-05-11,15:08:08,Maio
RPA_BI_ANALISE_RESSARCIMENTO,2025-05-11,15:40:27,Maio
RPA_CRF,2025-05-11,14:59:01,Maio
RPA_DASHBI_ BRUTO 2,2025-05-11,14:59:05,Maio
RPA_DASHBI_ QTD 1,2025-05-11,14:59:04,Maio
RPA_DASHBI_ QTD 1,2025-05-11,15:32:09,Maio
RPA_RELATORIO_PREVISAO_TRD,2025-05-11,20:00:04,Maio
SAP_SPOOL_CONSISTENCY_CHECK,2025-05-11,14:59:02,Maio
SDRQCR21,2025-05-11,15:31:02,Maio
TVM/RTAX,2025-05-11,14:59:02,Maio
Z_CMV_ZERO_COMSALDO,2025-05-11,14:59:04,Maio
Z_OSSNOTE_436119,2025-05-11,14:58:56,Maio
Z_OSSNOTE_436119,2025-05-11,21:26:25,Maio
ZCARGA_PIS_COFINS_DOMINGO,2025-05-11,20:30:08,Maio
ZCRM_GERA_CAD_CLIENTE,2025-05-11,14:59:05,Maio
ZCRM_GERA_CAD_CLIENTE_FULL,2025-05-11,03:42:08,Maio
ZDWBIDIST_CLIENTE,2025-05-11,03:42:25,Maio
ZDWBIDIST_CONSOLIDA_DFATPROF,2025-05-11,15:32:05,Maio
ZDWBIDIST_DFAT_DIA_ANTERIOR,2025-05-11,15:31:00,Maio
ZDWBIDIST_DPERDA30,2025-05-11,14:59:01,Maio
ZDWBIDIST_FBL1N,2025-05-11,18:00:01,Maio
ZDWBIDIST_FBL5N,2025-05-11,04:00:02,Maio
ZDWBIDIST_MOVIMENTO_CSC,2025-05-11,03:42:33,Maio
ZDWBIDIST_MOVIMENTO_FIN,2025-05-11,03:42:08,Maio
ZDWBIDIST_MOVIMENTO_OPERACOES_1,2025-05-11,03:41:36,Maio
ZDWBIDIST_MOVIMENTO_OPERACOES_2,2025-05-11,03:41:53,Maio
ZDWBIDIST_MOVIMENTO_SUPPLY_2,2025-05-11,03:41:41,Maio
ZDWBIDIST_PERDA03_DIARIO,2025-05-11,14:59:01,Maio
ZDWBIDIST_PRODUTO,2025-05-11,03:41:36,Maio
ZDWBIDIST_PRODUTO_COMPLEMENTO,2025-05-11,03:41:36,Maio
ZFI_CARGA_RECEIV_A,2025-05-11,03:42:04,Maio
ZFI_CARGA_RECEIV_B,2025-05-11,14:59:03,Maio
ZFI_CARGA_RECEIV_B_LOCAFARMA,2025-05-11,14:59:04,Maio
ZFI_CARGA_RECEIV_C,2025-05-11,15:31:26,Maio
ZFI_CARGA_RECEIV_C_LOCAFARMA,2025-05-11,15:31:19,Maio
ZFI_CONCILIACAO_TESOURARIA,2025-05-11,15:07:01,Maio
ZFI_CONTAB_BOLETIM_VAREJO_MES,2025-05-11,03:41:39,Maio
ZFI_CONTABILIZA_BOLETIM_VAREJO,2025-05-11,14:59:02,Maio
ZFI_CONTABILIZA_BOLETIM_VAREJO,2025-05-11,15:31:01,Maio
ZFI_CONTABILIZA_BOLETIM_VAREJO,2025-05-11,15:32:07,Maio
ZFI_CONTABILIZA_BOLETIM_VAREJO,2025-05-11,22:00:05,Maio
ZFI_CONTAS_A_RECEBER_D1,2025-05-11,14:59:06,Maio
ZFI_ENVIO_EMAIL_REPORT,2025-05-11,14:59:01,Maio
ZFI_ENVIO_EMAIL_REPORT,2025-05-11,14:59:06,Maio
ZFI_FLUXO_FINANCEIRO_TN,2025-05-11,21:04:13,Maio
ZFI_FLUXO_VENCIDOS_BBRASIL,2025-05-11,14:59:06,Maio
ZFI_GERA_ARQ_FINNET,2025-05-11,15:06:49,Maio
ZFI_REL_FLUXO_CAIXA_2500,2025-05-11,14:59:04,Maio
ZFI_SERASA_FILIAIS,2025-05-11,14:59:03,Maio
ZFI_TITULOS_VENCIDOS_A,2025-05-11,19:00:04,Maio
ZFI_TITULOS_VENCIDOS_A1,2025-05-11,19:00:03,Maio
ZFI_TITULOS_VENCIDOS_A2,2025-05-11,19:00:04,Maio
ZFI_TITULOS_VENCIDOS_A3,2025-05-11,19:00:03,Maio
ZFI_TITULOS_VENCIDOS_C,2025-05-11,15:30:57,Maio
ZFI_TITULOS_VENCIDOS_C1,2025-05-11,15:30:57,Maio
ZFI_TITULOS_VENCIDOS_C2,2025-05-11,15:30:57,Maio
ZFI_TITULOS_VENCIDOS_C3,2025-05-11,15:31:00,Maio
ZFI_TITULOS_VENCIDOS_C4,2025-05-11,15:30:55,Maio
ZFI_TITULOS_VENCIDOS_LOCAFARMA,2025-05-11,14:59:03,Maio
ZFI_TRANSF,2025-05-11,14:59:06,Maio
ZFIFLC_VAREJO_PROCESSOS,2025-05-11,14:59:06,Maio
ZFIP_COMPENSA_F.13_VAREJO,2025-05-11,14:59:01,Maio
ZFIP_COMPENSA_F.13_VAREJO,2025-05-11,15:31:57,Maio
ZFIP_PROCES_REMESSA_CPG_D07,2025-05-11,14:58:59,Maio
ZFIP_PROCES_REMESSA_CSB_D07,2025-05-11,14:58:57,Maio
ZFIP_REMESSA_CLHB7,2025-05-11,14:58:59,Maio
ZFIP_REMESSA_ROS_R07,2025-05-11,14:58:57,Maio
ZFIP_REMESSA_ROS_S07,2025-05-11,14:58:59,Maio
ZFIP_REMESSA_TMO_BRAW7,2025-05-11,14:58:59,Maio
ZFIP_REMESSA_TMO_BRAY0,2025-05-11,14:59:01,Maio
ZFIP_REMESSA_TMO_BRAY1,2025-05-11,14:59:02,Maio
ZFIP_REMESSA_TMO_BRAY2,2025-05-11,14:59:02,Maio
ZFIP_REMESSA_TMO_BRAY3,2025-05-11,14:59:02,Maio
ZFIP_REMESSA_TMO_BRAY4,2025-05-11,14:59:03,Maio
ZFIP_REMESSA_TMO_BRAY5,2025-05-11,14:59:03,Maio
ZFIP_REMESSA_TMO_BRAY6,2025-05-11,14:59:04,Maio
ZFIP_REMESSA_TMO_BRAY7,2025-05-11,14:59:03,Maio
ZFIP_REMESSA_TMO_S07,2025-05-11,14:59:02,Maio
ZFIR_APURACAO_MARGENS,2025-05-11,14:58:56,Maio
ZFIR_APURACAO_MARGENS,2025-05-11,15:56:47,Maio
ZFIR_ATUALIZA_NOSSO_NUMERO,2025-05-11,14:59:09,Maio
ZFIR_CONSULTA_FATURA_ENT,2025-05-11,14:59:02,Maio
ZFIR_CPG_DAILY_TES,2025-05-11,15:40:42,Maio
ZFIR_DKSB1_DESPESA,2025-05-11,14:59:06,Maio
ZFIR_DKSB1_DESPESA,2025-05-11,15:31:26,Maio
ZFIR_GERA_KSB1_GMD_VAREJO,2025-05-11,15:06:28,Maio
ZFIR_JOB_NF_ENT_DIARIO,2025-05-11,15:31:19,Maio
ZFIR_LANCA_CONTABIL_CTE_DIARIO,2025-05-11,14:59:04,Maio
ZFIR_MARGEM_IMPACTO_MG,2025-05-11,15:06:36,Maio
ZFIR_NOTAS_RECEBIDAS_RJ,2025-05-11,14:59:03,Maio
ZFIR_NOTAS_SAIDAS_ES,2025-05-11,14:59:04,Maio
ZFIR_PERDA_03,2025-05-11,14:59:01,Maio
ZFIR_PERDA30_BIS_V1,2025-05-11,14:59:01,Maio
ZFIR_PERDA30_NACIONAL,2025-05-11,14:59:01,Maio
ZFIR_PERDA30_V1,2025-05-11,14:59:00,Maio
ZFIR_REL_CB_BANCOS_30,2025-05-11,15:30:57,Maio
ZFIR_REL_CB_BANCOS_60,2025-05-11,15:31:03,Maio
ZFIR_REL_CB_BANCOS_90,2025-05-11,15:31:08,Maio
ZFIR_REL_CTARECB_CIELO,2025-05-11,15:32:16,Maio
ZFIR_RELAT_CONTABIL,2025-05-11,20:00:07,Maio
ZFIR_RELAT_CONTABIL_RPA,2025-05-11,03:41:35,Maio
ZFIR_RELAT_MARGEM_VAREJO,2025-05-11,15:32:30,Maio
ZMM_AGENDA_ENTREGA_NOTAS,2025-05-11,14:59:01,Maio
ZMM_AJUSTE_PRODUCAO,2025-05-11,14:59:09,Maio
ZMM_CMV_ITEM_RELATORIO,2025-05-11,21:04:12,Maio
ZMM_CORRIGE_NOTAS_FOPAG,2025-05-11,14:58:58,Maio
ZMM_ENVIA_EMAIL_NEOGRID,2025-05-11,14:59:06,Maio
ZMM_GERA_MOVSALDOWMS,2025-05-11,14:59:09,Maio
ZMM_GRAVA_WEB_NOSHOW,2025-05-11,14:59:04,Maio
ZMM_INTERFACE_NEOGRID_ESEG,2025-05-11,14:59:04,Maio
ZMM_INTERFACE_NEOGRID_PED,2025-05-11,14:58:50,Maio
ZMM_INTERFACE_NEOGRID_PREV,2025-05-11,14:59:05,Maio
ZMM_KIT_GERENCIAL_PFM,2025-05-11,03:41:50,Maio
ZMM_LEAD_TIME,2025-05-11,20:30:04,Maio
ZMM_REC_CHAVE_ACESSO,2025-05-11,21:44:12,Maio
ZMM_SUPPLY_NEOGRID,2025-05-11,03:41:36,Maio
ZMM_SUPPLY_NEOGRID_2,2025-05-11,03:41:36,Maio
ZMM_SUPPLY_NEOGRID_DFU_ANTERIOR,2025-05-11,20:00:05,Maio
ZMM_SUPPLY_NEOGRID_ITEM,2025-05-11,03:41:35,Maio
ZMM_TRANSFER_DEV_TN,2025-05-11,14:59:01,Maio
ZMM_VERIFICA_5DIAS,2025-05-11,14:59:24,Maio
ZMMC_GERA_DADOS_EXCESSO,2025-05-11,19:00:02,Maio
ZMMC_ORCAMENTO_SEMANAL,2025-05-11,17:20:14,Maio
ZMMC_ORCAMENTO_SEMANAL,2025-05-11,22:33:11,Maio
ZMMI_CARGA_LOTE_CAP,2025-05-11,14:59:09,Maio
ZMMI_CARGA_SALDO_LEGADO,2025-05-11,14:58:50,Maio
ZMMI_GERA_TXT_FIDELIZE,2025-05-11,15:35:53,Maio
ZMMI_GRAVA_PIS_COFINS_RESGER,2025-05-11,15:30:49,Maio
ZMMI_SAP_BIS,2025-05-11,14:59:02,Maio
ZMMP_ENTRADA_NOTAS_ITEC,2025-05-11,14:59:01,Maio
ZMMR_ACERTA_ST_RJ,2025-05-11,14:59:09,Maio
ZMMR_ANALISE_CUSTO_DF01,2025-05-11,14:58:56,Maio
ZMMR_ANALISE_CUSTO_ES01,2025-05-11,14:59:01,Maio
ZMMR_ANALISE_CUSTO_ES02,2025-05-11,14:59:01,Maio
ZMMR_ANALISE_CUSTO_GO01,2025-05-11,14:59:01,Maio
ZMMR_ANALISE_CUSTO_LC02,2025-05-11,14:59:01,Maio
ZMMR_ANALISE_CUSTO_MG01,2025-05-11,14:59:02,Maio
ZMMR_ANALISE_CUSTO_PB01,2025-05-11,14:59:02,Maio
ZMMR_ANALISE_CUSTO_PE01,2025-05-11,14:59:02,Maio
ZMMR_ANALISE_CUSTO_PE02,2025-05-11,14:59:03,Maio
ZMMR_ANALISE_CUSTO_PR01,2025-05-11,14:59:03,Maio
ZMMR_ANALISE_CUSTO_RJ01,2025-05-11,14:59:04,Maio
ZMMR_ANALISE_CUSTO_RN01,2025-05-11,14:59:03,Maio
ZMMR_ANALISE_CUSTO_RS01,2025-05-11,14:59:05,Maio
ZMMR_ANALISE_CUSTO_SP02,2025-05-11,14:59:05,Maio
ZMMR_ANALISE_CUSTO_SP07,2025-05-11,14:59:04,Maio
ZMMR_APURA_BENEFICIO_ES,2025-05-11,14:59:02,Maio
ZMMR_ATUAL_RET_NFE_CH_FOPAG,2025-05-11,14:59:00,Maio
ZMMR_ATUAL_RET_NFE_CH_FOPAG,2025-05-11,21:04:51,Maio
ZMMR_ATUAL_RET_NFE_CH_FOPAG,2025-05-11,22:00:04,Maio
ZMMR_ATUALIZA_ULT_ENT_ZMBEW,2025-05-11,14:59:02,Maio
ZMMR_CALCULA_ZMBEW,2025-05-11,21:40:13,Maio
ZMMR_CALCULO_BENEFICIO_GO,2025-05-11,14:59:00,Maio
ZMMR_COMPARA_CUSTO,2025-05-11,14:59:04,Maio
ZMMR_COMPARA_CUSTO_TRANSFERENCIA,2025-05-11,04:00:02,Maio
ZMMR_GERA_TXT_EAN,2025-05-11,14:59:02,Maio
ZMMR_LISTA_DOC_PRORROGADOS_DDE,2025-05-11,14:59:07,Maio
ZMMR_LISTA_MATERIAIS_ALV_HOSP_BA,2025-05-11,15:56:47,Maio
ZMMR_LISTA_MATERIAIS_ALV_HOSP_RJ,2025-05-11,15:33:24,Maio
ZMMR_LISTA_SALDO,2025-05-11,14:59:04,Maio
ZMMR_LISTA_SALDO,2025-05-11,14:59:09,Maio
ZMMR_LISTA_SALDO_EST_SEG,2025-05-11,14:59:09,Maio
ZMMR_LISTA_SALDO_GPP,2025-05-11,14:59:06,Maio
ZMMR_LISTA_SALDO_PROFARMA,2025-05-11,14:59:02,Maio
ZMMR_LISTA_SALDOS_BLOQUEADOS,2025-05-11,14:59:01,Maio
ZMMR_NOTAS_REC_XML_ARR,2025-05-11,03:41:35,Maio
ZMMR_NOTAS_XML_ANALITICO,2025-05-11,14:59:02,Maio
ZMMR_NOTAS_XML_BKP,2025-05-11,14:59:05,Maio
ZMMR_NOTAS_XML_DIAS_10,2025-05-11,14:58:56,Maio
ZMMR_NOTAS_XML_DIAS_20,2025-05-11,14:58:56,Maio
ZMMR_NOTAS_XML_DIAS_30,2025-05-11,14:58:57,Maio
ZMMR_NOTAS_XML_DIAS_40,2025-05-11,14:58:59,Maio
ZMMR_NOTAS_XML_DIAS_50,2025-05-11,14:58:59,Maio
ZMMR_NOTAS_XML_DIAS_60,2025-05-11,14:59:00,Maio
ZMMR_NOTAS_XML_MAPEAMENTO,2025-05-11,04:00:00,Maio
ZMMR_NOTAS_XML_SINTETICO,2025-05-11,14:59:02,Maio
ZMMR_PEDIDOS_VERBA,2025-05-11,15:32:00,Maio
ZMMR_PENDENCIAS_PEDIDOS,2025-05-11,14:59:02,Maio
ZMMR_REL_PEDIDO_PERIODO,2025-05-11,15:32:00,Maio
ZMMR_TOTAL_PEDIDOS_BRUTO_SSF,2025-05-11,15:07:25,Maio
ZMMR_TRACKING_CONTAS,2025-05-11,04:00:02,Maio
ZMMR_TRACKING_CONTAS,2025-05-11,15:38:43,Maio
ZNDD_IMPORTA_NFE_CLOUD_01,2025-05-11,14:58:51,Maio
ZNDD_IMPORTA_NFE_CLOUD_01,2025-05-11,15:56:48,Maio
ZNDD_IMPORTA_NFE_CLOUD_01,2025-05-11,21:10:34,Maio
ZNDD_IMPORTA_NFE_CLOUD_02,2025-05-11,14:58:54,Maio
ZNDD_IMPORTA_NFE_CLOUD_02,2025-05-11,21:10:34,Maio
ZNDD_IMPORTA_NFE_CLOUD_VAREJO,2025-05-11,03:41:34,Maio
ZNDD_IMPORTA_NFE_CLOUD_VAREJO,2025-05-11,03:45:03,Maio
ZNDD_IMPORTA_NFE_CLOUD_VAREJO,2025-05-11,14:59:00,Maio
ZNDD_IMPORTA_NFE_CLOUD_VAREJO,2025-05-11,21:04:46,Maio
ZNDD_IMPORTA_NFE_CLOUD_VAREJO,2025-05-11,21:45:43,Maio
ZNDD_RETORNO_CTE_NOVO_WS D8,2025-05-11,15:06:49,Maio
ZPROC_VL41_XML,2025-05-11,14:58:56,Maio
ZRIOLOG_TRANSFER_AUT_RJ_LC02,2025-05-11,14:59:09,Maio
ZROIT_ENVIA_APROVADOR,2025-05-11,14:59:02,Maio
ZSD_ALERTA_NCM_RIOLOG,2025-05-11,15:30:56,Maio
ZSD_APROPRIA_CMV,2025-05-11,03:42:09,Maio
ZSD_ARQUIVO_ANGELONI_PR,2025-05-11,03:41:25,Maio
ZSD_BAIXA_ESTOQUE_DIARIO_DINT,2025-05-11,14:58:50,Maio
ZSD_CANCELA_PEDIDOS_SD,2025-05-11,14:58:57,Maio
ZSD_CANCELA_PEDIDOS_SD,2025-05-11,15:57:22,Maio
ZSD_CARGA_APP,2025-05-11,14:59:01,Maio
ZSD_CARGA_BIS_MIDIA,2025-05-11,14:59:00,Maio
ZSD_CARGA_BIS_REGIME,2025-05-11,03:41:25,Maio
ZSD_CARGA_BIS_REGIME,2025-05-11,03:42:54,Maio
ZSD_CARGA_BIS_REGIME,2025-05-11,15:31:05,Maio
ZSD_CARGA_BIS_REGIME,2025-05-11,22:00:05,Maio
ZSD_CARGA_DIARIA_RESGER,2025-05-11,03:41:36,Maio
ZSD_CARGA_DIARIA_RESGER_DOMINGO,2025-05-11,19:00:04,Maio
ZSD_CARGA_DW_ETQ_GO,2025-05-11,14:59:02,Maio
ZSD_CARGA_DW_ETQ_RJ,2025-05-11,14:59:03,Maio
ZSD_CARGA_DW_FILL_RATE,2025-05-11,04:00:02,Maio
ZSD_CARGA_DW_JUNCAO_1155,2025-05-11,14:59:02,Maio
ZSD_CARGA_DW_JUNCAO_1173,2025-05-11,14:59:03,Maio
ZSD_CARGA_DW_JUNCAO_263,2025-05-11,14:59:04,Maio
ZSD_CARGA_DW_RUAZ,2025-05-11,14:59:02,Maio
ZSD_CARGA_PROJVB,2025-05-11,14:59:01,Maio
ZSD_CARGA_REL_RUAZ,2025-05-11,15:06:36,Maio
ZSD_COMPENSA_NOTA_ITEC_ZH_ZF,2025-05-11,15:31:03,Maio
ZSD_CORR_PIS_COFINS_ZB,2025-05-11,14:58:56,Maio
ZSD_CORRIGE_LOTE_INTE,2025-05-11,15:30:55,Maio
ZSD_CORRIGE_LOTE_INTE,2025-05-11,22:00:05,Maio
ZSD_CREDITO_A,2025-05-11,15:34:29,Maio
ZSD_CREDITO_C,2025-05-11,15:31:26,Maio
ZSD_DATA_ENT_LOTE_PULMAO,2025-05-11,14:59:02,Maio
ZSD_DETERMINA_CFOP_CST,2025-05-11,14:59:00,Maio
ZSD_DEV_INFO_NFD_CLIENTE_EMAIL,2025-05-11,16:12:51,Maio
ZSD_DEVOL_VAREJO_DISTRIBUICAO,2025-05-11,14:59:03,Maio
ZSD_DEVOLUCAO_BAIXA_AUTOMATICA,2025-05-11,14:59:06,Maio
ZSD_DEVOLUCAO_INTERFACE_ITEC,2025-05-11,14:58:55,Maio
ZSD_DEVOLUCAO_INTERFACE_ITEC,2025-05-11,21:37:43,Maio
ZSD_DEVOLUCAO_INTERFACE_ITEC,2025-05-11,21:57:36,Maio
ZSD_DEVOLUCAO_INTERFACE_ITEC,2025-05-11,22:07:35,Maio
ZSD_DEVOLUCAO_PAINEL_CS,2025-05-11,03:42:55,Maio
ZSD_DIC_BRAIR_PR,2025-05-11,03:41:35,Maio
ZSD_DIC_BRAIR_RS,2025-05-11,03:41:35,Maio
ZSD_DIC_BRAIR_SC,2025-05-11,03:41:36,Maio
ZSD_DIC_DROG_AURAJO,2025-05-11,14:59:07,Maio
ZSD_DIC_DROGAL,2025-05-11,03:41:36,Maio
ZSD_DIC_IQVA,2025-05-11,03:41:42,Maio
ZSD_DIC_MIX_ALIMENT_CARREFOUR,2025-05-11,03:41:42,Maio
ZSD_DIC_MIX_ALIMENT_CARREFOUR_1,2025-05-11,03:41:42,Maio
ZSD_DIC_MIX_ALIMENT_CARREFOUR_2,2025-05-11,03:41:47,Maio
ZSD_DIC_MIX_ALIMENT_CARREFOUR_3,2025-05-11,03:41:47,Maio
ZSD_DIC_MIX_ALIMENTAR_COOP,2025-05-11,03:41:36,Maio
ZSD_DIC_NISSEI_DF,2025-05-11,03:41:38,Maio
ZSD_DIC_NISSEI_GO,2025-05-11,03:41:36,Maio
ZSD_DIC_NISSEI_PR,2025-05-11,03:41:36,Maio
ZSD_DIC_NISSEI_SC,2025-05-11,03:41:36,Maio
ZSD_DIC_NISSEI_SP07,2025-05-11,03:42:33,Maio
ZSD_DIC_NISSEI_SPI,2025-05-11,03:41:36,Maio
ZSD_DIC_PEL_00,2025-05-11,03:41:50,Maio
ZSD_DIC_PEL_00A,2025-05-11,03:41:54,Maio
ZSD_DIC_PEL_01,2025-05-11,03:41:55,Maio
ZSD_DIC_PEL_01A,2025-05-11,03:41:48,Maio
ZSD_DIC_PEL_02,2025-05-11,03:41:56,Maio
ZSD_DIC_PEL_03,2025-05-11,03:41:57,Maio
ZSD_DIC_PEL_03A,2025-05-11,03:41:58,Maio
ZSD_DIC_PEL_04,2025-05-11,03:41:58,Maio
ZSD_DIC_PEL_04A,2025-05-11,03:41:58,Maio
ZSD_DIC_PEL_05,2025-05-11,03:41:58,Maio
ZSD_DIC_PEL_05A,2025-05-11,03:41:59,Maio
ZSD_DIC_PEL_06,2025-05-11,03:42:05,Maio
ZSD_DIC_PEL_06A,2025-05-11,03:42:13,Maio
ZSD_DIC_PEL_07,2025-05-11,03:42:14,Maio
ZSD_DIC_PEL_07A,2025-05-11,03:42:16,Maio
ZSD_DIC_PEL_07B,2025-05-11,03:42:19,Maio
ZSD_DIC_PEL_07C,2025-05-11,03:42:20,Maio
ZSD_DIC_PEL_08,2025-05-11,03:42:22,Maio
ZSD_DIC_PEL_08A,2025-05-11,03:42:22,Maio
ZSD_DIC_PEL_09,2025-05-11,03:42:24,Maio
